01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2022,Alcochete,Município,Mulheres,,,,,244.0
2022,Alcochete,Município,Total,,,,,446.5
2022,Alcoutim,Município,Homens,,,,,14.9
2022,Alcoutim,Município,Mulheres,,,,,12.1
2022,Alcoutim,Município,Total,,,,,27.0
2022,Alenquer,Município,Homens,,,,,521.3
2022,Alenquer,Município,Mulheres,,,,,740.3
2022,Alenquer,Município,Total,,,,,1261.6
2022,Alfândega da Fé,Município,Homens,,,,,93.0
2022,Alfândega da Fé,Município,Mulheres,,,,,109.7
2022,Alfândega da Fé,Município,Total,,,,,202.7
2022,Alijó,Município,Homens,,,,,300.5
2022,Alijó,Município,Mulheres,,,,,245.1
2022,Alijó,Município,Total,,,,,545.6
2022,Aljezur,Município,Homens,,,,,73.3
2022,Aljezur,Município,Mulheres,,,,,70.8
2022,Aljezur,Município,Total,,,,,144.1
2022,Aljustrel,Município,Homens,,,,,88.7
2022,Aljustrel,Município,Mulheres,,,,,105.8
2022,Aljustrel,Município,Total,,,,,194.4
2022,Almada,Município,Homens,,,,,2190.0
2022,Almada,Município,Mulheres,,,,,2977.7
2022,Almada,Município,Total,,,,,5167.7
2022,Almeida,Município,Homens,,,,,49.0
2022,Almeida,Município,Mulheres,,,,,55.1
2022,Almeida,Município,Total,,,,,104.1
2022,Almeirim,Município,Homens,,,,,215.8
2022,Almeirim,Município,Mulheres,,,,,326.9
2022,Almeirim,Município,Total,,,,,542.7
2022,Almodôvar,Município,Homens,,,,,58.1
2022,Almodôvar,Município,Mulheres,,,,,100.5
2022,Almodôvar,Município,Total,,,,,158.6
2022,Alpiarça,Município,Homens,,,,,59.2
2022,Alpiarça,Município,Mulheres,,,,,89.5
2022,Alpiarça,Município,Total,,,,,148.7
2022,Alter do Chão,Município,Homens,,,,,58.8
2022,Alter do Chão,Município,Mulheres,,,,,55.8
2022,Alter do Chão,Município,Total,,,,,114.7
2022,Alvaiázere,Município,Homens,,,,,46.8
2022,Alvaiázere,Município,Mulheres,,,,,63.6
2022,Alvaiázere,Município,Total,,,,,110.4
2022,Alvito,Município,Homens,,,,,34.5
2022,Alvito,Município,Mulheres,,,,,43.0
2022,Alvito,Município,Total,,,,,77.5
2022,Amadora,Município,Homens,,,,,1881.3
2022,Amadora,Município,Mulheres,,,,,2500.0
2022,Amadora,Município,Total,,,,,4381.3
2022,Amarante,Município,Homens,,,,,763.6
2022,Amarante,Município,Mulheres,,,,,1572.6
2022,Amarante,Município,Total,,,,,2336.2
2022,Amares,Município,Homens,,,,,191.1
2022,Amares,Município,Mulheres,,,,,303.9
2022,Amares,Município,Total,,,,,495.0
2022,Anadia,Município,Homens,,,,,181.3
2022,Anadia,Município,Mulheres,,,,,216.7
2022,Anadia,Município,Total,,,,,398.0
2022,Angra do Heroísmo,Município,Homens,,,,x,
2022,Angra do Heroísmo,Município,Mulheres,,,,x,
2022,Angra do Heroísmo,Município,Total,,,,x,
2022,Ansião,Município,Homens,,,,,102.5
2022,Ansião,Município,Mulheres,,,,,138.3
2022,Ansião,Município,Total,,,,,240.8
2022,Arcos de Valdevez,Município,Homens,,,,,158.8
2022,Arcos de Valdevez,Município,Mulheres,,,,,204.3
2022,Arcos de Valdevez,Município,Total,,,,,363.0
2022,Arganil,Município,Homens,,,,,170.7
2022,Arganil,Município,Mulheres,,,,,170.0
2022,Arganil,Município,Total,,,,,340.7
2022,Armamar,Município,Homens,,,,,97.8
2022,Armamar,Município,Mulheres,,,,,117.8
2022,Armamar,Município,Total,,,,,215.5
2022,Arouca,Município,Homens,,,,,164.1
2022,Arouca,Município,Mulheres,,,,,270.1
2022,Arouca,Município,Total,,,,,434.2
2022,Arraiolos,Município,Homens,,,,,41.2
2022,Arraiolos,Município,Mulheres,,,,,62.1
2022,Arraiolos,Município,Total,,,,,103.3
2022,Arronches,Município,Homens,,,,,24.8
2022,Arronches,Município,Mulheres,,,,,29.7
2022,Arronches,Município,Total,,,,,54.4
2022,Arruda dos Vinhos,Município,Homens,,,,,120.3
2022,Arruda dos Vinhos,Município,Mulheres,,,,,168.2
2022,Arruda dos Vinhos,Município,Total,,,,,288.5
2022,Aveiro,Município,Homens,,,,,864.2
2022,Aveiro,Município,Mulheres,,,,,1058.7
2022,Aveiro,Município,Total,,,,,1922.8
2022,Avis,Município,Homens,,,,,61.2
2022,Avis,Município,Mulheres,,,,,81.8
2022,Avis,Município,Total,,,,,143.0
2022,Azambuja,Município,Homens,,,,,246.3
2022,Azambuja,Município,Mulheres,,,,,321.4
2022,Azambuja,Município,Total,,,,,567.7
2022,Baião,Município,Homens,,,,,273.2
2022,Baião,Município,Mulheres,,,,,679.4
2022,Baião,Município,Total,,,,,952.6
2022,Barcelos,Município,Homens,,,,,898.3
2022,Barcelos,Município,Mulheres,,,,,1182.2
2022,Barcelos,Município,Total,,,,,2080.4
2022,Barrancos,Município,Homens,,,,,23.7
2022,Barrancos,Município,Mulheres,,,,,53.3
2022,Barrancos,Município,Total,,,,,76.9
2022,Barreiro,Município,Homens,,,,,1234.2
2022,Barreiro,Município,Mulheres,,,,,1546.7
2022,Barreiro,Município,Total,,,,,2780.8
2022,Batalha,Município,Homens,,,,,90.3
2022,Batalha,Município,Mulheres,,,,,152.8
2022,Batalha,Município,Total,,,,,243.1
2022,Beja,Município,Homens,,,,,492.9
2022,Beja,Município,Mulheres,,,,,518.5
2022,Beja,Município,Total,,,,,1011.4
2022,Belmonte,Município,Homens,,,,,83.3
2022,Belmonte,Município,Mulheres,,,,,106.3
2022,Belmonte,Município,Total,,,,,189.5
2022,Benavente,Município,Homens,,,,,375.3
2022,Benavente,Município,Mulheres,,,,,500.5
2022,Benavente,Município,Total,,,,,875.8
2022,Bombarral,Município,Homens,,,,,127.1
2022,Bombarral,Município,Mulheres,,,,,199.8
2022,Bombarral,Município,Total,,,,,326.9
2022,Borba,Município,Homens,,,,,110.4
2022,Borba,Município,Mulheres,,,,,110.8
2022,Borba,Município,Total,,,,,221.3
2022,Boticas,Município,Homens,,,,,60.8
2022,Boticas,Município,Mulheres,,,,,54.0
2022,Boticas,Município,Total,,,,,114.8
2022,Braga,Município,Homens,,,,,2243.7
2022,Braga,Município,Mulheres,,,,,3216.4
2022,Braga,Município,Total,,,,,5460.1
2022,Bragança,Município,Homens,,,,,357.7
2022,Bragança,Município,Mulheres,,,,,430.6
2022,Bragança,Município,Total,,,,,788.3
2022,Cabeceiras de Basto,Município,Homens,,,,,225.1
2022,Cabeceiras de Basto,Município,Mulheres,,,,,386.5
2022,Cabeceiras de Basto,Município,Total,,,,,611.6
2022,Cadaval,Município,Homens,,,,,112.4
2022,Cadaval,Município,Mulheres,,,,,200.8
2022,Cadaval,Município,Total,,,,,313.2
2022,Caldas da Rainha,Município,Homens,,,,,505.9
2022,Caldas da Rainha,Município,Mulheres,,,,,716.7
2022,Caldas da Rainha,Município,Total,,,,,1222.6
2022,Calheta [R.A.A.],Município,Homens,,,,x,
2022,Calheta [R.A.A.],Município,Mulheres,,,,x,
2022,Calheta [R.A.A.],Município,Total,,,,x,
2022,Calheta [R.A.M.],Município,Homens,,,,x,
2022,Calheta [R.A.M.],Município,Mulheres,,,,x,
2022,Calheta [R.A.M.],Município,Total,,,,x,
2022,Câmara de Lobos,Município,Homens,,,,x,
2022,Câmara de Lobos,Município,Mulheres,,,,x,
2022,Câmara de Lobos,Município,Total,,,,x,
2022,Caminha,Município,Homens,,,,,140.1
2022,Caminha,Município,Mulheres,,,,,157.3
2022,Caminha,Município,Total,,,,,297.3
2022,Campo Maior,Município,Homens,,,,,163.4
2022,Campo Maior,Município,Mulheres,,,,,186.8
2022,Campo Maior,Município,Total,,,,,350.2
2022,Cantanhede,Município,Homens,,,,,293.7
2022,Cantanhede,Município,Mulheres,,,,,390.7
2022,Cantanhede,Município,Total,,,,,684.3
2022,Carrazeda de Ansiães,Município,Homens,,,,,91.0
2022,Carrazeda de Ansiães,Município,Mulheres,,,,,119.2
2022,Carrazeda de Ansiães,Município,Total,,,,,210.2
2022,Carregal do Sal,Município,Homens,,,,,73.4
2022,Carregal do Sal,Município,Mulheres,,,,,137.0
2022,Carregal do Sal,Município,Total,,,,,210.4
2022,Cartaxo,Município,Homens,,,,,239.7
2022,Cartaxo,Município,Mulheres,,,,,271.6
2022,Cartaxo,Município,Total,,,,,511.3
2022,Cascais,Município,Homens,,,,,2533.8
2022,Cascais,Município,Mulheres,,,,,3318.6
2022,Cascais,Município,Total,,,,,5852.3
2022,Castanheira de Pêra,Município,Homens,,,,,32.3
2022,Castanheira de Pêra,Município,Mulheres,,,,,38.6
2022,Castanheira de Pêra,Município,Total,,,,,70.8
2022,Castelo Branco,Município,Homens,,,,,703.8
2022,Castelo Branco,Município,Mulheres,,,,,893.0
2022,Castelo Branco,Município,Total,,,,,1596.8
2022,Castelo de Paiva,Município,Homens,,,,,190.6
2022,Castelo de Paiva,Município,Mulheres,,,,,358.5
2022,Castelo de Paiva,Município,Total,,,,,549.1
2022,Castelo de Vide,Município,Homens,,,,,34.0
2022,Castelo de Vide,Município,Mulheres,,,,,29.0
2022,Castelo de Vide,Município,Total,,,,,63.0
2022,Castro Daire,Município,Homens,,,,,220.2
2022,Castro Daire,Município,Mulheres,,,,,261.1
2022,Castro Daire,Município,Total,,,,,481.3
2022,Castro Marim,Município,Homens,,,,,82.9
2022,Castro Marim,Município,Mulheres,,,,,87.7
2022,Castro Marim,Município,Total,,,,,170.6
2022,Castro Verde,Município,Homens,,,,,60.1
2022,Castro Verde,Município,Mulheres,,,,,79.4
2022,Castro Verde,Município,Total,,,,,139.5
2022,Celorico da Beira,Município,Homens,,,,,73.8
2022,Celorico da Beira,Município,Mulheres,,,,,93.8
2022,Celorico da Beira,Município,Total,,,,,167.5
2022,Celorico de Basto,Município,Homens,,,,,267.9
2022,Celorico de Basto,Município,Mulheres,,,,,484.8
2022,Celorico de Basto,Município,Total,,,,,752.8
2022,Chamusca,Município,Homens,,,,,68.7
2022,Chamusca,Município,Mulheres,,,,,88.8
2022,Chamusca,Município,Total,,,,,157.5
2022,Chaves,Município,Homens,,,,,595.1
2022,Chaves,Município,Mulheres,,,,,691.2
2022,Chaves,Município,Total,,,,,1286.3
2022,Cinfães,Município,Homens,,,,,282.0
2022,Cinfães,Município,Mulheres,,,,,486.9
2022,Cinfães,Município,Total,,,,,768.9
2022,Coimbra,Município,Homens,,,,,1898.0
2022,Coimbra,Município,Mulheres,,,,,2008.6
2022,Coimbra,Município,Total,,,,,3906.6
2022,Condeixa-a-Nova,Município,Homens,,,,,118.0
2022,Condeixa-a-Nova,Município,Mulheres,,,,,187.1
2022,Condeixa-a-Nova,Município,Total,,,,,305.1
2022,Constância,Município,Homens,,,,,48.2
2022,Constância,Município,Mulheres,,,,,60.0
2022,Constância,Município,Total,,,,,108.2
2022,Coruche,Município,Homens,,,,,210.3
2022,Coruche,Município,Mulheres,,,,,306.8
2022,Coruche,Município,Total,,,,,517.1
2022,Corvo,Município,Homens,,,,x,
2022,Corvo,Município,Mulheres,,,,x,
2022,Corvo,Município,Total,,,,x,
2022,Covilhã,Município,Homens,,,,,598.2
2022,Covilhã,Município,Mulheres,,,,,649.5
2022,Covilhã,Município,Total,,,,,1247.7
2022,Crato,Município,Homens,,,,,45.5
2022,Crato,Município,Mulheres,,,,,71.0
2022,Crato,Município,Total,,,,,116.5
2022,Cuba,Município,Homens,,,,,72.6
2022,Cuba,Município,Mulheres,,,,,94.8
2022,Cuba,Município,Total,,,,,167.3
2022,Elvas,Município,Homens,,,,,381.7
2022,Elvas,Município,Mulheres,,,,,518.3
2022,Elvas,Município,Total,,,,,899.9
2022,Entroncamento,Município,Homens,,,,,216.2
2022,Entroncamento,Município,Mulheres,,,,,325.6
2022,Entroncamento,Município,Total,,,,,541.8
2022,Espinho,Município,Homens,,,,,526.3
2022,Espinho,Município,Mulheres,,,,,668.3
2022,Espinho,Município,Total,,,,,1194.5
2022,Esposende,Município,Homens,,,,,252.3
2022,Esposende,Município,Mulheres,,,,,404.3
2022,Esposende,Município,Total,,,,,656.6
2022,Estarreja,Município,Homens,,,,,284.7
2022,Estarreja,Município,Mulheres,,,,,374.2
2022,Estarreja,Município,Total,,,,,658.8
2022,Estremoz,Município,Homens,,,,,128.8
2022,Estremoz,Município,Mulheres,,,,,161.4
2022,Estremoz,Município,Total,,,,,290.2
2022,Évora,Município,Homens,,,,,551.2
2022,Évora,Município,Mulheres,,,,,697.3
2022,Évora,Município,Total,,,,,1248.5
2022,Fafe,Município,Homens,,,,,728.7
2022,Fafe,Município,Mulheres,,,,,1010.8
2022,Fafe,Município,Total,,,,,1739.4
2022,Faro,Município,Homens,,,,,791.2
2022,Faro,Município,Mulheres,,,,,862.0
2022,Faro,Município,Total,,,,,1653.2
2022,Felgueiras,Município,Homens,,,,,646.4
2022,Felgueiras,Município,Mulheres,,,,,892.9
2022,Felgueiras,Município,Total,,,,,1539.3
2022,Ferreira do Alentejo,Município,Homens,,,,,98.0
2022,Ferreira do Alentejo,Município,Mulheres,,,,,112.5
2022,Ferreira do Alentejo,Município,Total,,,,,210.5
2022,Ferreira do Zêzere,Município,Homens,,,,,35.9
2022,Ferreira do Zêzere,Município,Mulheres,,,,,61.5
2022,Ferreira do Zêzere,Município,Total,,,,,97.4
2022,Figueira da Foz,Município,Homens,,,,,991.4
2022,Figueira da Foz,Município,Mulheres,,,,,1244.5
2022,Figueira da Foz,Município,Total,,,,,2235.9
2022,Figueira de Castelo Rodrigo,Município,Homens,,,,,60.2
2022,Figueira de Castelo Rodrigo,Município,Mulheres,,,,,90.0
2022,Figueira de Castelo Rodrigo,Município,Total,,,,,150.2
2022,Figueiró dos Vinhos,Município,Homens,,,,,56.4
2022,Figueiró dos Vinhos,Município,Mulheres,,,,,89.9
2022,Figueiró dos Vinhos,Município,Total,,,,,146.3
2022,Fornos de Algodres,Município,Homens,,,,,56.8
2022,Fornos de Algodres,Município,Mulheres,,,,,81.5
2022,Fornos de Algodres,Município,Total,,,,,138.3
2022,Freixo de Espada à Cinta,Município,Homens,,,,,67.8
2022,Freixo de Espada à Cinta,Município,Mulheres,,,,,95.1
2022,Freixo de Espada à Cinta,Município,Total,,,,,162.8
2022,Fronteira,Município,Homens,,,,,35.3
2022,Fronteira,Município,Mulheres,,,,,64.2
2022,Fronteira,Município,Total,,,,,99.4
2022,Funchal,Município,Homens,,,,x,
2022,Funchal,Município,Mulheres,,,,x,
2022,Funchal,Município,Total,,,,x,
2022,Fundão,Município,Homens,,,,,297.6
2022,Fundão,Município,Mulheres,,,,,345.0
2022,Fundão,Município,Total,,,,,642.6
2022,Gavião,Município,Homens,,,,,45.6
2022,Gavião,Município,Mulheres,,,,,42.7
2022,Gavião,Município,Total,,,,,88.3
2022,Góis,Município,Homens,,,,,56.3
2022,Góis,Município,Mulheres,,,,,57.5
2022,Góis,Município,Total,,,,,113.8
2022,Golegã,Município,Homens,,,,,29.3
2022,Golegã,Município,Mulheres,,,,,57.6
2022,Golegã,Município,Total,,,,,86.8
2022,Gondomar,Município,Homens,,,,,2396.3
2022,Gondomar,Município,Mulheres,,,,,2967.2
2022,Gondomar,Município,Total,,,,,5363.4
2022,Gouveia,Município,Homens,,,,,172.3
2022,Gouveia,Município,Mulheres,,,,,165.7
2022,Gouveia,Município,Total,,,,,337.9
2022,Grândola,Município,Homens,,,,,91.9
2022,Grândola,Município,Mulheres,,,,,118.3
2022,Grândola,Município,Total,,,,,210.2
2022,Guarda,Município,Homens,,,,,457.7
2022,Guarda,Município,Mulheres,,,,,582.2
2022,Guarda,Município,Total,,,,,1039.8
2022,Guimarães,Município,Homens,,,,,2252.4
2022,Guimarães,Município,Mulheres,,,,,3116.8
2022,Guimarães,Município,Total,,,,,5369.2
2022,Horta,Município,Homens,,,,x,
2022,Horta,Município,Mulheres,,,,x,
2022,Horta,Município,Total,,,,x,
2022,Idanha-a-Nova,Município,Homens,,,,,177.4
2022,Idanha-a-Nova,Município,Mulheres,,,,,172.2
2022,Idanha-a-Nova,Município,Total,,,,,349.6
2022,Ílhavo,Município,Homens,,,,,403.5
2022,Ílhavo,Município,Mulheres,,,,,530.3
2022,Ílhavo,Município,Total,,,,,933.8
2022,Lagoa,Município,Homens,,,,,362.9
2022,Lagoa,Município,Mulheres,,,,,438.9
2022,Lagoa,Município,Total,,,,,801.8
2022,Lagoa [R.A.A.],Município,Homens,,,,x,
2022,Lagoa [R.A.A.],Município,Mulheres,,,,x,
2022,Lagoa [R.A.A.],Município,Total,,,,x,
2022,Lagos,Município,Homens,,,,,426.3
2022,Lagos,Município,Mulheres,,,,,536.4
2022,Lagos,Município,Total,,,,,962.7
2022,Lajes das Flores,Município,Homens,,,,x,
2022,Lajes das Flores,Município,Mulheres,,,,x,
2022,Lajes das Flores,Município,Total,,,,x,
2022,Lajes do Pico,Município,Homens,,,,x,
2022,Lajes do Pico,Município,Mulheres,,,,x,
2022,Lajes do Pico,Município,Total,,,,x,
2022,Lamego,Município,Homens,,,,,658.1
2022,Lamego,Município,Mulheres,,,,,906.0
2022,Lamego,Município,Total,,,,,1564.1
2022,Leiria,Município,Homens,,,,,1060.7
2022,Leiria,Município,Mulheres,,,,,1732.6
2022,Leiria,Município,Total,,,,,2793.3
2022,Lisboa,Município,Homens,,,,,8391.9
2022,Lisboa,Município,Mulheres,,,,,9078.9
2022,Lisboa,Município,Total,,,,,17470.8
2022,Loulé,Município,Homens,,,,,942.3
2022,Loulé,Município,Mulheres,,,,,1178.8
2022,Loulé,Município,Total,,,,,2121.2
2022,Loures,Município,Homens,,,,,2675.1
2022,Loures,Município,Mulheres,,,,,3560.3
2022,Loures,Município,Total,,,,,6235.4
2022,Lourinhã,Município,Homens,,,,,204.8
2022,Lourinhã,Município,Mulheres,,,,,367.3
2022,Lourinhã,Município,Total,,,,,572.0
2022,Lousã,Município,Homens,,,,,191.2
2022,Lousã,Município,Mulheres,,,,,258.3
2022,Lousã,Município,Total,,,,,449.5
2022,Lousada,Município,Homens,,,,,409.8
2022,Lousada,Município,Mulheres,,,,,769.5
2022,Lousada,Município,Total,,,,,1179.3
2022,Mação,Município,Homens,,,,,79.3
2022,Mação,Município,Mulheres,,,,,65.7
2022,Mação,Município,Total,,,,,144.9
2022,Macedo de Cavaleiros,Município,Homens,,,,,235.8
2022,Macedo de Cavaleiros,Município,Mulheres,,,,,265.7
2022,Macedo de Cavaleiros,Município,Total,,,,,501.4
2022,Machico,Município,Homens,,,,x,
2022,Machico,Município,Mulheres,,,,x,
2022,Machico,Município,Total,,,,x,
2022,Madalena,Município,Homens,,,,x,
2022,Madalena,Município,Mulheres,,,,x,
2022,Madalena,Município,Total,,,,x,
2022,Mafra,Município,Homens,,,,,675.0
2022,Mafra,Município,Mulheres,,,,,947.3
2022,Mafra,Município,Total,,,,,1622.3
2022,Maia,Município,Homens,,,,,1622.6
2022,Maia,Município,Mulheres,,,,,2148.2
2022,Maia,Município,Total,,,,,3770.8
2022,Mangualde,Município,Homens,,,,,216.0
2022,Mangualde,Município,Mulheres,,,,,355.5
2022,Mangualde,Município,Total,,,,,571.5
2022,Manteigas,Município,Homens,,,,,30.2
2022,Manteigas,Município,Mulheres,,,,,35.3
2022,Manteigas,Município,Total,,,,,65.4
2022,Marco de Canaveses,Município,Homens,,,,,696.5
2022,Marco de Canaveses,Município,Mulheres,,,,,1655.1
2022,Marco de Canaveses,Município,Total,,,,,2351.6
2022,Marinha Grande,Município,Homens,,,,,564.0
2022,Marinha Grande,Município,Mulheres,,,,,817.3
2022,Marinha Grande,Município,Total,,,,,1381.3
2022,Marvão,Município,Homens,,,,,34.8
2022,Marvão,Município,Mulheres,,,,,29.8
2022,Marvão,Município,Total,,,,,64.6
2022,Matosinhos,Município,Homens,,,,,2988.3
2022,Matosinhos,Município,Mulheres,,,,,3449.9
2022,Matosinhos,Município,Total,,,,,6438.3
2022,Mealhada,Município,Homens,,,,,143.2
2022,Mealhada,Município,Mulheres,,,,,173.8
2022,Mealhada,Município,Total,,,,,317.0
2022,Mêda,Município,Homens,,,,,29.9
2022,Mêda,Município,Mulheres,,,,,35.3
2022,Mêda,Município,Total,,,,,65.3
2022,Melgaço,Município,Homens,,,,,44.4
2022,Melgaço,Município,Mulheres,,,,,60.8
2022,Melgaço,Município,Total,,,,,105.3
2022,Mértola,Município,Homens,,,,,88.7
2022,Mértola,Município,Mulheres,,,,,98.0
2022,Mértola,Município,Total,,,,,186.7
2022,Mesão Frio,Município,Homens,,,,,68.4
2022,Mesão Frio,Município,Mulheres,,,,,157.3
2022,Mesão Frio,Município,Total,,,,,225.7
2022,Mira,Município,Homens,,,,,110.1
2022,Mira,Município,Mulheres,,,,,156.8
2022,Mira,Município,Total,,,,,266.8
2022,Miranda do Corvo,Município,Homens,,,,,124.9
2022,Miranda do Corvo,Município,Mulheres,,,,,143.2
2022,Miranda do Corvo,Município,Total,,,,,268.1
2022,Miranda do Douro,Município,Homens,,,,,77.0
2022,Miranda do Douro,Município,Mulheres,,,,,84.7
2022,Miranda do Douro,Município,Total,,,,,161.7
2022,Mirandela,Município,Homens,,,,,292.8
2022,Mirandela,Município,Mulheres,,,,,371.6
2022,Mirandela,Município,Total,,,,,664.4
2022,Mogadouro,Município,Homens,,,,,137.6
2022,Mogadouro,Município,Mulheres,,,,,142.3
2022,Mogadouro,Município,Total,,,,,279.9
2022,Moimenta da Beira,Município,Homens,,,,,272.9
2022,Moimenta da Beira,Município,Mulheres,,,,,391.8
2022,Moimenta da Beira,Município,Total,,,,,664.7
2022,Moita,Município,Homens,,,,,1065.6
2022,Moita,Município,Mulheres,,,,,1368.3
2022,Moita,Município,Total,,,,,2433.9
2022,Monção,Município,Homens,,,,,121.4
2022,Monção,Município,Mulheres,,,,,173.8
2022,Monção,Município,Total,,,,,295.2
2022,Monchique,Município,Homens,,,,,74.9
2022,Monchique,Município,Mulheres,,,,,66.5
2022,Monchique,Município,Total,,,,,141.4
2022,Mondim de Basto,Município,Homens,,,,,90.8
2022,Mondim de Basto,Município,Mulheres,,,,,127.2
2022,Mondim de Basto,Município,Total,,,,,217.9
2022,Monforte,Município,Homens,,,,,70.6
2022,Monforte,Município,Mulheres,,,,,67.4
2022,Monforte,Município,Total,,,,,138.0
2022,Montalegre,Município,Homens,,,,,147.7
2022,Montalegre,Município,Mulheres,,,,,133.3
2022,Montalegre,Município,Total,,,,,280.9
2022,Montemor-o-Novo,Município,Homens,,,,,98.0
2022,Montemor-o-Novo,Município,Mulheres,,,,,123.5
2022,Montemor-o-Novo,Município,Total,,,,,221.5
2022,Montemor-o-Velho,Município,Homens,,,,,232.0
2022,Montemor-o-Velho,Município,Mulheres,,,,,376.1
2022,Montemor-o-Velho,Município,Total,,,,,608.1
2022,Montijo,Município,Homens,,,,,829.6
2022,Montijo,Município,Mulheres,,,,,1007.0
2022,Montijo,Município,Total,,,,,1836.6
2022,Mora,Município,Homens,,,,,29.3
2022,Mora,Município,Mulheres,,,,,32.8
2022,Mora,Município,Total,,,,,62.1
2022,Mortágua,Município,Homens,,,,,52.9
2022,Mortágua,Município,Mulheres,,,,,64.9
2022,Mortágua,Município,Total,,,,,117.8
2022,Moura,Município,Homens,,,,,367.1
2022,Moura,Município,Mulheres,,,,,439.7
2022,Moura,Município,Total,,,,,806.8
2022,Mourão,Município,Homens,,,,,85.8
2022,Mourão,Município,Mulheres,,,,,93.7
2022,Mourão,Município,Total,,,,,179.5
